This file was created by CMPT_ME_BEME_OP_INV_RETS using the 201803 CRSP database.
It contains value- and equal-weighted returns for portfolios formed on ME and OP.

The portfolios are constructed at the end of June.  OP is operating profits (sales - cost
of goods sold - selling, general and administrative expenses - interest expense) divided by book
at the last fiscal year end of the prior calendar year.
Annual returns are from January to December.

Missing data are indicated by -99.99 or -999.

The break points include utilities and include financials.

The  portfolios  include utilities and include financials.


  Average Value Weighted Returns -- Monthly
,SMALL LoOP,ME1 OP2,SMALL HiOP,BIG LoOP,ME2 OP2,BIG HiOP
198108,  -1.4071,   0.2666,   0.5130,   0.1400,   0.2721,   0.4535
198109,  -1.2175,   0.2667,   0.5087,   0.1403,   0.2717,   0.4524
198110,  -1.2701,   0.2662,   0.5054,   0.1404,   0.2714,   0.4463
198111,  -1.0758,   0.2666,   0.5097,   0.1414,   0.2716,   0.4476
198112,  -0.8560,   0.2668,   0.5093,   0.1413,   0.2715,   0.4494
198201,  -0.9359,   0.2666,   0.5055,   0.1414,   0.2715,   0.4486
198202,  -0.8700,   0.2662,   0.5080,   0.1411,   0.2710,   0.4480
198203,  -0.8371,   0.2662,   0.5084,   0.1407,   0.2710,   0.4435
198204,  -0.8328,   0.2661,   0.5061,   0.1400,   0.2708,   0.4419
198205,  -1.0573,   0.2664,   0.5089,   0.1399,   0.2710,   0.4422
198206,  -0.9524,   0.2666,   0.5077,   0.1391,   0.2715,   0.4424
198207,  -0.0099,   0.2591,   0.4702,   0.1279,   0.2616,   0.4726
198208,  -0.0061,   0.2593,   0.4707,   0.1275,   0.2614,   0.4741
198209,  -0.0016,   0.2592,   0.4675,   0.1275,   0.2613,   0.4703
198210,   0.0019,   0.2597,   0.4663,   0.1278,   0.2614,   0.4752
198211,   0.0024,   0.2599,   0.4676,   0.1264,   0.2613,   0.4828
198212,  -0.0045,   0.2599,   0.4703,   0.1261,   0.2612,   0.4865
198301,  -0.0088,   0.2597,   0.4688,   0.1251,   0.2615,   0.4844
198302,  -0.0147,   0.2595,   0.4732,   0.1252,   0.2612,   0.4911
198303,  -0.0147,   0.2596,   0.4719,   0.1252,   0.2612,   0.4932
198304,  -0.0104,   0.2594,   0.4697,   0.1250,   0.2612,   0.5006
198305,  -0.0188,   0.2600,   0.4698,   0.1236,   0.2612,   0.4994
198306,  -0.0132,   0.2594,   0.4714,   0.1242,   0.2611,   0.5009
198307,  -0.1814,   0.2303,   0.4938,   0.0797,   0.2353,   0.4165
198308,  -0.2136,   0.2307,   0.4909,   0.0811,   0.2350,   0.4164
198309,  -0.1708,   0.2312,   0.4887,   0.0804,   0.2349,   0.4155
198310,  -0.1529,   0.2313,   0.4820,   0.0811,   0.2347,   0.4169
198311,  -0.1404,   0.2315,   0.4750,   0.0825,   0.2346,   0.4151
198312,  -0.1244,   0.2315,   0.4764,   0.0806,   0.2349,   0.4140
198401,  -0.1129,   0.2316,   0.4641,   0.0805,   0.2351,   0.4139
198402,  -0.1175,   0.2321,   0.4619,   0.0801,   0.2353,   0.4119
198403,  -0.1134,   0.2320,   0.4578,   0.0809,   0.2357,   0.4125
198404,  -0.1120,   0.2322,   0.4520,   0.0807,   0.2357,   0.4129
198405,  -0.0748,   0.2324,   0.4488,   0.0819,   0.2358,   0.4124
198406,  -0.0701,   0.2326,   0.4503,   0.0835,   0.2349,   0.4119
198407,  -0.1075,   0.2332,   0.4739,   0.0840,   0.2343,   0.4046
198408,  -0.1026,   0.2336,   0.4726,   0.0853,   0.2340,   0.4060
198409,  -0.1061,   0.2331,   0.4725,   0.0842,   0.2339,   0.4062
198410,  -0.1032,   0.2334,   0.4699,   0.0853,   0.2340,   0.4063
198411,  -0.1027,   0.2335,   0.4699,   0.0865,   0.2344,   0.4062
198412,  -0.0944,   0.2337,   0.4696,   0.0871,   0.2341,   0.4056
198501,  -0.0985,   0.2331,   0.4667,   0.0883,   0.2342,   0.4064
198502,  -0.1125,   0.2328,   0.4719,   0.0872,   0.2343,   0.4076
198503,  -0.0974,   0.2326,   0.4750,   0.0876,   0.2347,   0.4070
198504,  -0.0972,   0.2329,   0.4732,   0.0884,   0.2348,   0.4060
198505,  -0.0951,   0.2332,   0.4746,   0.0888,   0.2345,   0.4063
198506,  -0.0927,   0.2331,   0.4738,   0.0897,   0.2340,   0.4056
198507,  -0.2476,   0.2538,   0.5117,   0.1115,   0.2563,   0.4142
198508,  -0.2205,   0.2538,   0.5141,   0.1110,   0.2564,   0.4149
198509,  -0.2004,   0.2538,   0.5140,   0.1121,   0.2564,   0.4156
198510,  -0.1846,   0.2540,   0.5107,   0.1125,   0.2568,   0.4155
198511,  -0.1736,   0.2539,   0.5112,   0.1122,   0.2565,   0.4158
198512,  -0.1976,   0.2541,   0.5154,   0.1117,   0.2570,   0.4167
198601,  -0.2037,   0.2542,   0.5185,   0.1124,   0.2568,   0.4180
198602,  -0.2352,   0.2546,   0.5300,   0.1118,   0.2568,   0.4191
198603,  -0.2705,   0.2544,   0.5282,   0.1128,   0.2571,   0.4190
198604,  -0.2579,   0.2546,   0.5253,   0.1114,   0.2573,   0.4193
198605,  -0.2483,   0.2551,   0.5249,   0.1123,   0.2574,   0.4192
198606,  -0.2460,   0.2553,   0.5237,   0.1125,   0.2575,   0.4187
198607,  -0.3440,   0.2312,   0.6085,   0.0902,   0.2415,   0.4012
198608,  -0.3585,   0.2315,   0.6031,   0.0921,   0.2417,   0.3992
198609,  -0.3563,   0.2316,   0.6015,   0.0915,   0.2416,   0.3985
198610,  -0.3223,   0.2312,   0.5979,   0.0920,   0.2414,   0.3984
198611,  -0.3275,   0.2313,   0.5933,   0.0930,   0.2414,   0.3995
198612,  -0.2965,   0.2310,   0.5856,   0.0932,   0.2418,   0.3993
198701,  -0.2767,   0.2314,   0.5763,   0.0925,   0.2417,   0.3993
198702,  -0.2928,   0.2313,   0.5800,   0.0936,   0.2417,   0.3998
198703,  -0.2836,   0.2313,   0.5809,   0.0914,   0.2416,   0.4011
198704,  -0.2734,   0.2311,   0.5787,   0.0928,   0.2416,   0.4005
198705,  -0.2651,   0.2317,   0.5821,   0.0934,   0.2417,   0.4001
198706,  -0.2520,   0.2316,   0.5829,   0.0924,   0.2418,   0.4005
198707,  -0.2606,   0.2312,   1.0283,   0.0293,   0.2410,   0.4151
198708,  -0.2482,   0.2306,   1.0966,   0.0315,   0.2410,   0.4158
198709,  -0.2449,   0.2311,   1.1217,   0.0393,   0.2411,   0.4157
198710,  -0.2351,   0.2308,   1.1660,   0.0397,   0.2410,   0.4152
198711,  -0.2110,   0.2311,   1.2547,   0.0448,   0.2414,   0.4129
198712,  -0.2033,   0.2310,   1.2594,   0.0306,   0.2413,   0.4140
198801,  -0.2000,   0.2309,   1.2681,   0.0522,   0.2413,   0.4151
198802,  -0.2285,   0.2310,   1.3331,   0.0509,   0.2414,   0.4143
198803,  -0.2185,   0.2312,   1.3160,   0.0508,   0.2412,   0.4150
198804,  -0.2123,   0.2310,   1.4150,   0.0477,   0.2408,   0.4161
198805,  -0.2144,   0.2309,   1.4156,   0.0489,   0.2411,   0.4159
198806,  -0.2123,   0.2310,   1.4450,   0.0495,   0.2413,   0.4161
198807,  -0.3831,   0.2360,   0.5031,   0.1019,   0.2445,   0.4196
198808,  -0.3760,   0.2359,   0.4916,   0.1017,   0.2441,   0.4200
198809,  -0.3591,   0.2361,   0.4884,   0.1022,   0.2441,   0.4202
198810,  -0.3292,   0.2360,   0.4874,   0.1026,   0.2442,   0.4187
198811,  -0.3625,   0.2360,   0.4898,   0.1024,   0.2440,   0.4177
198812,  -0.3177,   0.2363,   0.4909,   0.1018,   0.2440,   0.4180
198901,  -0.2767,   0.2365,   0.4940,   0.1020,   0.2440,   0.4186
198902,  -0.2832,   0.2366,   0.4951,   0.1016,   0.2440,   0.4181
198903,  -0.2529,   0.2367,   0.4989,   0.1008,   0.2443,   0.4187
198904,  -0.2484,   0.2361,   0.4989,   0.1003,   0.2445,   0.4185
198905,  -0.2511,   0.2366,   0.5017,   0.0996,   0.2448,   0.4181
198906,  -0.2381,   0.2367,   0.4946,   0.0992,   0.2451,   0.4181
198907,  -0.1520,   0.2550,   0.6596,   0.1132,   0.2647,   0.4596
198908,  -0.1404,   0.2552,   0.6697,   0.1136,   0.2649,   0.4596
198909,  -0.1295,   0.2552,   0.6784,   0.1132,   0.2650,   0.4611
198910,  -0.1326,   0.2555,   0.6817,   0.1136,   0.2650,   0.4637
198911,  -0.1324,   0.2556,   0.6888,   0.1139,   0.2647,   0.4629
198912,  -0.1275,   0.2555,   0.6984,   0.1133,   0.2646,   0.4622
199001,  -0.1143,   0.2552,   0.7029,   0.1157,   0.2650,   0.4599
199002,  -0.1168,   0.2551,   0.6827,   0.1169,   0.2649,   0.4577
199003,  -0.0902,   0.2548,   0.7083,   0.1165,   0.2647,   0.4597
199004,  -0.0889,   0.2546,   0.7270,   0.1166,   0.2652,   0.4578
199005,  -0.0862,   0.2546,   0.7217,   0.1171,   0.2655,   0.4559
199006,  -0.0877,   0.2544,   0.7283,   0.1167,   0.2656,   0.4544
199007,  -0.1799,   0.2468,   0.5266,   0.1003,   0.2615,   0.4964
199008,  -0.1663,   0.2467,   0.5247,   0.1023,   0.2613,   0.5009
199009,  -0.1409,   0.2464,   0.5252,   0.1047,   0.2613,   0.5018
199010,  -0.1204,   0.2454,   0.5234,   0.1049,   0.2618,   0.4994
199011,  -0.1394,   0.2458,   0.5205,   0.1045,   0.2615,   0.4992
199012,  -0.1173,   0.2465,   0.5220,   0.1006,   0.2614,   0.4974
199101,  -0.0964,   0.2467,   0.5194,   0.0982,   0.2613,   0.4976
199102,  -0.0904,   0.2472,   0.5219,   0.0987,   0.2616,   0.4990
199103,  -0.1008,   0.2475,   0.5214,   0.0978,   0.2613,   0.5014
199104,  -0.1001,   0.2474,   0.5198,   0.0969,   0.2613,   0.5018
199105,  -0.1026,   0.2477,   0.5213,   0.0959,   0.2612,   0.5040
199106,  -0.1032,   0.2476,   0.5214,   0.0954,   0.2611,   0.5019
199107,  -0.1904,   0.2390,   0.5521,   0.0968,   0.2500,   0.4554
199108,  -0.1911,   0.2391,   0.5549,   0.0970,   0.2499,   0.4568
199109,  -0.1966,   0.2393,   0.5517,   0.0973,   0.2496,   0.4567
199110,  -0.2265,   0.2393,   0.5575,   0.0964,   0.2496,   0.4566
199111,  -0.2437,   0.2398,   0.5625,   0.0956,   0.2493,   0.4570
199112,  -0.2507,   0.2397,   0.5625,   0.0974,   0.2490,   0.4605
199201,  -0.2493,   0.2397,   0.5657,   0.0960,   0.2482,   0.4623
199202,  -0.2713,   0.2403,   0.5750,   0.0955,   0.2483,   0.4606
199203,  -0.2561,   0.2402,   0.5704,   0.0971,   0.2480,   0.4608
199204,  -0.2365,   0.2402,   0.5645,   0.0972,   0.2478,   0.4594
199205,  -0.2113,   0.2402,   0.5594,   0.0988,   0.2483,   0.4571
199206,  -0.1951,   0.2401,   0.5504,   0.0984,   0.2481,   0.4578
199207,  -0.3780,   0.2256,   0.8770,   0.0833,   0.2316,   0.4584
199208,  -0.3420,   0.2253,   0.9009,   0.0828,   0.2316,   0.4587
199209,  -0.3244,   0.2251,   0.8881,   0.0832,   0.2319,   0.4588
199210,  -0.3018,   0.2251,   0.8641,   0.0821,   0.2318,   0.4559
199211,  -0.2958,   0.2252,   0.8602,   0.0806,   0.2319,   0.4563
199212,  -0.3070,   0.2256,   0.8797,   0.0800,   0.2319,   0.4579
199301,  -0.3179,   0.2258,   0.8777,   0.0794,   0.2322,   0.4579
199302,  -0.3206,   0.2257,   0.9123,   0.0789,   0.2317,   0.4557
199303,  -0.3178,   0.2256,   0.8902,   0.0784,   0.2316,   0.4523
199304,  -0.3026,   0.2255,   0.8661,   0.0788,   0.2317,   0.4531
199305,  -0.3287,   0.2251,   0.8374,   0.0781,   0.2318,   0.4523
199306,  -0.3152,   0.2253,   0.8565,   0.0761,   0.2318,   0.4536
199307,  -0.1874,   0.2416,   0.8567,   0.0763,   0.2480,   0.4532
199308,  -0.1712,   0.2410,   0.8530,   0.0772,   0.2479,   0.4523
199309,  -0.2542,   0.2409,   0.8603,   0.0780,   0.2481,   0.4514
199310,  -0.2279,   0.2410,   0.8973,   0.0775,   0.2479,   0.4518
199311,  -0.2307,   0.2413,   0.9015,   0.0755,   0.2483,   0.4519
199312,  -0.2191,   0.2413,   0.8952,   0.0770,   0.2484,   0.4520
199401,  -0.2018,   0.2411,   0.8735,   0.0815,   0.2484,   0.4533
199402,  -0.1950,   0.2409,   0.9013,   0.0824,   0.2482,   0.4530
199403,  -0.1677,   0.2408,   0.8735,   0.0834,   0.2482,   0.4531
199404,  -0.1591,   0.2410,   0.8487,   0.0831,   0.2484,   0.4535
199405,  -0.1625,   0.2410,   0.8709,   0.0836,   0.2482,   0.4535
199406,  -0.1450,   0.2406,   0.8484,   0.0846,   0.2486,   0.4516
199407,  -0.2634,   0.2712,   0.6672,   0.1346,   0.2873,   0.4818
199408,  -0.2637,   0.2713,   0.6609,   0.1341,   0.2874,   0.4822
199409,  -0.2665,   0.2715,   0.6587,   0.1336,   0.2872,   0.4840
199410,  -0.3000,   0.2707,   0.6480,   0.1340,   0.2871,   0.4856
199411,  -0.3444,   0.2705,   0.6520,   0.1350,   0.2871,   0.4860
199412,  -0.3692,   0.2702,   0.6508,   0.1353,   0.2871,   0.4861
199501,  -0.4398,   0.2701,   0.6502,   0.1353,   0.2870,   0.4862
199502,  -0.4269,   0.2702,   0.6479,   0.1350,   0.2872,   0.4855
199503,  -0.4290,   0.2703,   0.6496,   0.1346,   0.2873,   0.4856
199504,  -0.4350,   0.2705,   0.6488,   0.1356,   0.2871,   0.4853
199505,  -0.3882,   0.2705,   0.6437,   0.1368,   0.2874,   0.4857
199506,  -0.4035,   0.2709,   0.6388,   0.1369,   0.2874,   0.4866
199507,  -0.1888,   0.2862,   0.9918,   0.1259,   0.2974,   0.5299
199508,  -0.1861,   0.2863,   0.9879,   0.1272,   0.2972,   0.5291
199509,  -0.2043,   0.2866,   0.9851,   0.1278,   0.2972,   0.5314
199510,  -0.1727,   0.2864,   1.0333,   0.1287,   0.2975,   0.5293
199511,  -0.1632,   0.2866,   1.0655,   0.1282,   0.2975,   0.5279
199512,  -0.1750,   0.2866,   1.1191,   0.1256,   0.2974,   0.5292
199601,  -0.1843,   0.2864,   1.1668,   0.1112,   0.2971,   0.5274
199602,  -0.1726,   0.2862,   0.9481,   0.1087,   0.2969,   0.5265
199603,  -0.1604,   0.2864,   0.9681,   0.1133,   0.2969,   0.5294
199604,  -0.1499,   0.2865,   0.9984,   0.1094,   0.2972,   0.5306
199605,  -0.1425,   0.2865,   1.0102,   0.1068,   0.2974,   0.5321
199606,  -0.1320,   0.2863,   1.0539,   0.1109,   0.2975,   0.5329
199607,  -0.2019,   0.2910,   4.1955,   0.1421,   0.3029,   0.5779
199608,  -0.1825,   0.2910,   4.2772,   0.1441,   0.3031,   0.5772
199609,  -0.1854,   0.2909,   4.7367,   0.1430,   0.3031,   0.5754
199610,  -0.1694,   0.2910,   5.0283,   0.1431,   0.3033,   0.5737
199611,  -0.1365,   0.2907,   4.7621,   0.1457,   0.3034,   0.5707
199612,  -0.1205,   0.2912,   5.0777,   0.1476,   0.3040,   0.5685
199701,  -0.1099,   0.2910,   4.6960,   0.1511,   0.3034,   0.5693
199702,  -0.1206,   0.2913,   4.8394,   0.1521,   0.3036,   0.5644
199703,  -0.1209,   0.2912,   4.7710,   0.1526,   0.3037,   0.5652
199704,  -0.1157,   0.2905,   4.0702,   0.1527,   0.3037,   0.5622
199705,  -0.0916,   0.2906,   3.4274,   0.1547,   0.3043,   0.5594
199706,  -0.0914,   0.2908,   2.9449,   0.1537,   0.3042,   0.5608
199707,  -0.2247,   0.2934,   1.2997,   0.1516,   0.3125,   0.5702
199708,  -0.2156,   0.2931,   1.1118,   0.1514,   0.3126,   0.5741
199709,  -0.2047,   0.2933,   1.1018,   0.1507,   0.3121,   0.5808
199710,  -0.2375,   0.2932,   1.0721,   0.1502,   0.3122,   0.5757
199711,  -0.2417,   0.2932,   1.0768,   0.1505,   0.3121,   0.5837
199712,  -0.2172,   0.2933,   1.0507,   0.1510,   0.3122,   0.5797
199801,  -0.1772,   0.2935,   1.0285,   0.1523,   0.3120,   0.5769
199802,  -0.1966,   0.2932,   1.0468,   0.1505,   0.3123,   0.5726
199803,  -0.2336,   0.2934,   1.0824,   0.1503,   0.3122,   0.5691
199804,  -0.2328,   0.2935,   1.0930,   0.1490,   0.3121,   0.5685
199805,  -0.3006,   0.2933,   1.0925,   0.1493,   0.3125,   0.5665
199806,  -0.2704,   0.2932,   1.0797,   0.1513,   0.3121,   0.5627
199807,  -0.2099,   0.2960,   1.2204,   0.1036,   0.3091,   0.7084
199808,  -0.2242,   0.2956,   1.3134,   0.0982,   0.3093,   0.7050
199809,  -0.1697,   0.2958,   1.3447,   0.1068,   0.3097,   0.6668
199810,  -0.1739,   0.2958,   1.3750,   0.0991,   0.3101,   0.6971
199811,  -0.1604,   0.2956,   1.3798,   0.0994,   0.3110,   0.7107
199812,  -0.1935,   0.2959,   1.3831,   0.0912,   0.3108,   0.7125
199901,  -0.1783,   0.2961,   1.3638,   0.0755,   0.3108,   0.7350
199902,  -0.3192,   0.2961,   1.3756,   0.0578,   0.3110,   0.7207
199903,  -0.3044,   0.2961,   1.4028,   0.0572,   0.3105,   0.7065
199904,  -0.3788,   0.2966,   1.3637,   0.0469,   0.3103,   0.6888
199905,  -0.3920,   0.2968,   0.8727,   0.0449,   0.3110,   0.7052
199906,  -0.3427,   0.2966,   0.8835,   0.0593,   0.3113,   0.7468
199907,  -0.3973,   0.2874,   0.8240,   0.0162,   0.2990,   0.5551
199908,  -0.2999,   0.2874,   0.8149,   0.0192,   0.2986,   0.5557
199909,  -0.2839,   0.2876,   0.8098,   0.0086,   0.2985,   0.5566
199910,  -0.3081,   0.2873,   0.8297,   0.0050,   0.2988,   0.5556
199911,  -0.3277,   0.2877,   0.8192,  -0.0028,   0.2992,   0.5516
199912,  -0.4093,   0.2874,   0.8179,  -0.0154,   0.3008,   0.5505
200001,  -0.4477,   0.2870,   0.8781,  -0.0316,   0.3012,   0.5484
200002,  -0.4219,   0.2874,   0.9194,  -0.0614,   0.3000,   0.5462
200003,  -0.4732,   0.2873,   0.9366,  -0.1112,   0.2997,   0.5439
200004,  -0.4440,   0.2868,   0.8808,  -0.0742,   0.3006,   0.5414
200005,  -0.3366,   0.2872,   0.8757,  -0.0692,   0.3010,   0.5431
200006,  -0.3336,   0.2877,   0.8387,  -0.0645,   0.3006,   0.5454
200007,  -0.5634,   0.2905,   4.0693,  -0.3451,   0.3096,   0.5558
200008,  -0.4853,   0.2909,   3.9699,  -0.3921,   0.3092,   0.5536
200009,  -0.5635,   0.2907,   3.7457,  -0.3264,   0.3087,   0.5498
200010,  -0.6242,   0.2904,   3.5502,  -0.3450,   0.3076,   0.5540
200011,  -0.5685,   0.2908,   0.7823,  -0.4186,   0.3075,   0.5571
200012,  -0.4136,   0.2909,   0.7579,  -0.4406,   0.3078,   0.5598
200101,  -0.3280,   0.2897,   0.7331,  -0.3643,   0.3072,   0.5647
200102,  -0.3965,   0.2907,   0.7635,  -0.4433,   0.3081,   0.5604
200103,  -0.3676,   0.2906,   0.7382,  -0.3756,   0.3064,   0.5623
200104,  -0.2875,   0.2908,   0.7223,  -0.4038,   0.3053,   0.5638
200105,  -0.3180,   0.2908,   0.7342,   0.0726,   0.3052,   0.5594
200106,  -0.3262,   0.2904,   0.7272,   0.0733,   0.3054,   0.5591
200107,  -0.1530,   0.2936,   0.6554,  -0.0192,   0.3003,   0.5419
200108,  -0.1285,   0.2941,   0.6569,  -0.0155,   0.3014,   0.5388
200109,  -0.1124,   0.2943,   0.6540,  -0.0171,   0.3016,   0.5424
200110,  -0.0971,   0.2944,   0.6522,  -0.0447,   0.3015,   0.5447
200111,  -0.1085,   0.2947,   0.6537,  -0.0187,   0.3014,   0.5419
200112,  -0.1086,   0.2946,   0.6553,  -0.0012,   0.3016,   0.5399
200201,  -0.1050,   0.2943,   0.6525,   0.0020,   0.3021,   0.5384
200202,  -0.0970,   0.2943,   0.6509,   0.0586,   0.3025,   0.5385
200203,  -0.0840,   0.2941,   0.6523,   0.0696,   0.3025,   0.5392
200204,  -0.0770,   0.2943,   0.6514,   0.0679,   0.3029,   0.5383
200205,  -0.0628,   0.2943,   0.6533,   0.0738,   0.3032,   0.5392
200206,  -0.0518,   0.2942,   0.6578,   0.0662,   0.3031,   0.5405
200207,  -0.1161,   0.2645,   0.7869,   0.0805,   0.2745,   0.6626
200208,  -0.1066,   0.2648,   0.7914,   0.0803,   0.2741,   0.6613
200209,  -0.0996,   0.2649,   0.7847,   0.0800,   0.2745,   0.6645
200210,  -0.0907,   0.2653,   0.7816,   0.0804,   0.2744,   0.6823
200211,  -0.0878,   0.2653,   0.7717,   0.0816,   0.2740,   0.6645
200212,  -0.1042,   0.2652,   0.7816,   0.0807,   0.2731,   0.6707
200301,  -0.0909,   0.2654,   0.7897,   0.0818,   0.2737,   0.6836
200302,  -0.0902,   0.2648,   0.7942,   0.0812,   0.2738,   0.6829
200303,  -0.0911,   0.2654,   0.7875,   0.0809,   0.2741,   0.6800
200304,  -0.0952,   0.2654,   0.7883,   0.0821,   0.2751,   0.6854
200305,  -0.1020,   0.2653,   0.8199,   0.0814,   0.2752,   0.6751
200306,  -0.1209,   0.2654,   0.8168,   0.0800,   0.2751,   0.6795
200307,  -0.1137,   0.2563,   3.5830,   0.0790,   0.2668,   0.6922
200308,  -0.1195,   0.2562,   3.9541,   0.0792,   0.2662,   0.6823
200309,  -0.1157,   0.2560,   3.7694,   0.0769,   0.2658,   0.6832
200310,  -0.1288,   0.2564,   4.1341,   0.0756,   0.2659,   0.6843
200311,  -0.1231,   0.2565,   4.0396,   0.0731,   0.2655,   0.6760
200312,  -0.1199,   0.2563,   3.9846,   0.0751,   0.2656,   0.6780
200401,  -0.1151,   0.2558,   3.8737,   0.0734,   0.2655,   0.6721
200402,  -0.1213,   0.2557,   3.6500,   0.0761,   0.2653,   0.6668
200403,  -0.1192,   0.2558,   3.5682,   0.0746,   0.2651,   0.6774
200404,  -0.1139,   0.2559,   3.6974,   0.0734,   0.2651,   0.6809
200405,  -0.1113,   0.2561,   4.8574,   0.0744,   0.2656,   0.6908
200406,  -0.1031,   0.2559,   4.5350,   0.0757,   0.2655,   0.6887
200407,  -0.2221,   0.2530,   0.6900,   0.0976,   0.2608,   0.5051
200408,  -0.2029,   0.2532,   0.6853,   0.0997,   0.2610,   0.5033
200409,  -0.1573,   0.2531,   0.6991,   0.1007,   0.2611,   0.5047
200410,  -0.1604,   0.2534,   0.6677,   0.0988,   0.2614,   0.5006
200411,  -0.1675,   0.2533,   0.6637,   0.0974,   0.2614,   0.4984
200412,  -0.1666,   0.2534,   0.6512,   0.0956,   0.2614,   0.4994
200501,  -0.1792,   0.2536,   0.6579,   0.0953,   0.2615,   0.5012
200502,  -0.1549,   0.2537,   0.6520,   0.0962,   0.2619,   0.5028
200503,  -0.1447,   0.2537,   0.6443,   0.0974,   0.2616,   0.5000
200504,  -0.1346,   0.2539,   0.6524,   0.0990,   0.2619,   0.5016
200505,  -0.1332,   0.2540,   0.6518,   0.0996,   0.2623,   0.5016
200506,  -0.1344,   0.2541,   0.6301,   0.0992,   0.2620,   0.5006
200507,  -0.1762,   0.2639,   0.8263,   0.1268,   0.2669,   0.5419
200508,  -0.1914,   0.2638,   0.8282,   0.1269,   0.2666,   0.5417
200509,  -0.1563,   0.2637,   0.8290,   0.1274,   0.2664,   0.5429
200510,  -0.1504,   0.2637,   0.8344,   0.1272,   0.2662,   0.5391
200511,  -0.0765,   0.2637,   0.8246,   0.1287,   0.2659,   0.5381
200512,  -0.0745,   0.2636,   0.8363,   0.1293,   0.2657,   0.5387
200601,  -0.0752,   0.2635,   0.8386,   0.1286,   0.2658,   0.5418
200602,  -0.0784,   0.2636,   0.8311,   0.1296,   0.2661,   0.5434
200603,  -0.0846,   0.2635,   0.8532,   0.1303,   0.2661,   0.5403
200604,  -0.0705,   0.2636,   0.8509,   0.1302,   0.2659,   0.5438
200605,  -0.0583,   0.2636,   0.8580,   0.1314,   0.2661,   0.5452
200606,  -0.0535,   0.2634,   0.8553,   0.1322,   0.2659,   0.5406
200607,  -0.1885,   0.2703,   0.9029,   0.1215,   0.2831,   0.5996
200608,  -0.1667,   0.2704,   0.9031,   0.1242,   0.2834,   0.5950
200609,  -0.1775,   0.2706,   0.8995,   0.1247,   0.2832,   0.6044
200610,  -0.1442,   0.2705,   0.8691,   0.1256,   0.2831,   0.5999
200611,  -0.1723,   0.2704,   0.9010,   0.1269,   0.2829,   0.5974
200612,  -0.1690,   0.2703,   0.8767,   0.1249,   0.2830,   0.5897
200701,  -0.1511,   0.2701,   0.8908,   0.1267,   0.2831,   0.5927
200702,  -0.1576,   0.2703,   0.8883,   0.1267,   0.2833,   0.5899
200703,  -0.1489,   0.2702,   0.9009,   0.1262,   0.2831,   0.6013
200704,  -0.1720,   0.2707,   0.8984,   0.1282,   0.2830,   0.6000
200705,  -0.2296,   0.2706,   0.9218,   0.1293,   0.2829,   0.5961
200706,  -0.2022,   0.2707,   0.9331,   0.1300,   0.2828,   0.6047
200707,  -0.0412,   0.2645,   0.7086,   0.1389,   0.2735,   0.6385
200708,  -0.0428,   0.2651,   0.6987,   0.1380,   0.2733,   0.6370
200709,  -0.0458,   0.2648,   0.7006,   0.1377,   0.2731,   0.6327
200710,  -0.0463,   0.2643,   0.7122,   0.1375,   0.2729,   0.6194
200711,  -0.0518,   0.2641,   0.7203,   0.1381,   0.2727,   0.6178
200712,  -0.0539,   0.2637,   0.7005,   0.1388,   0.2729,   0.6190
200801,  -0.0529,   0.2630,   0.7067,   0.1391,   0.2724,   0.6170
200802,  -0.0484,   0.2637,   0.6961,   0.1401,   0.2732,   0.6151
200803,  -0.0481,   0.2633,   0.6946,   0.1406,   0.2732,   0.6190
200804,  -0.0415,   0.2637,   0.6665,   0.1404,   0.2737,   0.6171
