This file was created by CMPT_ME_BEME_OP_INV_RETS using the 201803 CRSP database.
It contains value- and equal-weighted returns for portfolios formed on ME and INV.

The portfolios are constructed at the end of June.  INV is the change
in total assets from the fiscal year ending in year t-2 to the fiscal year ending in t-1,
divided by t-2 total assets.
Annual returns are from January to December.

Missing data are indicated by -99.99 or -999.

The break points include utilities and include financials.

The  portfolios  include utilities and include financials.


  Average Value Weighted Returns -- Monthly
,SMALL LoINV,ME1 INV2,SMALL HiINV,BIG LoINV,ME2 INV2,BIG HiINV
197809,   0.2163,   0.2897,   0.3630,   0.3051,   0.3435,   0.3436
197810,   0.2208,   0.2894,   0.3626,   0.3055,   0.3432,   0.3424
197811,   0.2204,   0.2884,   0.3598,   0.3067,   0.3440,   0.3395
197812,   0.2279,   0.2898,   0.3602,   0.3070,   0.3444,   0.3392
197901,   0.2294,   0.2902,   0.3627,   0.3070,   0.3468,   0.3397
197902,   0.2359,   0.2892,   0.3622,   0.3057,   0.3459,   0.3394
197903,   0.2368,   0.2886,   0.3586,   0.3054,   0.3464,   0.3391
197904,   0.2388,   0.2896,   0.3593,   0.3051,   0.3473,   0.3407
197905,   0.2427,   0.2890,   0.3596,   0.3047,   0.3494,   0.3415
197906,   0.2415,   0.2891,   0.3589,   0.3042,   0.3497,   0.3400
197907,   0.2208,   0.3319,   0.3692,   0.2763,   0.3575,   0.3753
197908,   0.2239,   0.3306,   0.3707,   0.2762,   0.3564,   0.3754
197909,   0.2219,   0.3334,   0.3706,   0.2780,   0.3566,   0.3764
197910,   0.2224,   0.3309,   0.3705,   0.2794,   0.3571,   0.3781
197911,   0.2239,   0.3278,   0.3694,   0.2823,   0.3573,   0.3804
197912,   0.2226,   0.3285,   0.3708,   0.2825,   0.3575,   0.3822
198001,   0.2194,   0.3287,   0.3689,   0.2826,   0.3577,   0.3831
198002,   0.2219,   0.3313,   0.3673,   0.2831,   0.3601,   0.3855
198003,   0.2194,   0.3333,   0.3659,   0.2845,   0.3606,   0.3885
198004,   0.2266,   0.3365,   0.3702,   0.2852,   0.3587,   0.3867
198005,   0.2304,   0.3373,   0.3694,   0.2858,   0.3563,   0.3878
198006,   0.2304,   0.3358,   0.3711,   0.2859,   0.3559,   0.3881
198007,   0.2440,   0.3170,   0.3333,   0.2617,   0.3477,   2.0157
198008,   0.2455,   0.3187,   0.3360,   0.2621,   0.3494,   2.0274
198009,   0.2430,   0.3193,   0.3434,   0.2623,   0.3507,   1.9613
198010,   0.2433,   0.3206,   0.3477,   0.2625,   0.3518,   1.8020
198011,   0.2417,   0.3172,   0.3485,   0.2651,   0.3542,   1.8965
198012,   0.2372,   0.3162,   0.3500,   0.2660,   0.3571,   2.1238
198101,   0.2377,   0.3168,   0.3499,   0.2659,   0.3546,   2.0165
198102,   0.2329,   0.3155,   0.3492,   0.2644,   0.3519,   2.0502
198103,   0.2378,   0.3156,   0.3543,   0.2664,   0.3516,   1.9178
198104,   0.2383,   0.3165,   0.3586,   0.2633,   0.3490,   1.7991
198105,   0.2399,   0.3178,   0.3609,   0.2642,   0.3482,   1.7978
198106,   0.2356,   0.3184,   0.3636,   0.2653,   0.3465,   1.7876
198107,   0.1975,   0.2758,  -0.2666,   0.2397,   0.3087,   0.3800
198108,   0.2008,   0.2753,  -0.6098,   0.2392,   0.3099,   0.3848
198109,   0.2051,   0.2754,  -0.4927,   0.2406,   0.3099,   0.3846
198110,   0.2097,   0.2753,  -0.5259,   0.2414,   0.3095,   0.3749
198111,   0.2074,   0.2763,  -0.3812,   0.2434,   0.3108,   0.3770
198112,   0.2127,   0.2764,  -0.2295,   0.2435,   0.3103,   0.3785
198201,   0.2148,   0.2789,  -0.2822,   0.2427,   0.3112,   0.3763
198202,   0.2102,   0.2781,  -0.2406,   0.2425,   0.3116,   0.3747
198203,   0.2114,   0.2771,  -0.2341,   0.2420,   0.3104,   0.3665
198204,   0.2092,   0.2783,  -0.2371,   0.2409,   0.3092,   0.3675
198205,   0.2127,   0.2792,  -0.3806,   0.2405,   0.3104,   0.3690
198206,   0.2144,   0.2803,  -0.3076,   0.2414,   0.3105,   0.3716
198207,   0.1480,   0.2580,   0.2876,   0.3174,   0.2939,   0.3578
198208,   0.1510,   0.2584,   0.2895,   0.3250,   0.2951,   0.3557
198209,   0.1538,   0.2586,   0.2890,   0.3211,   0.2940,   0.3481
198210,   0.1609,   0.2620,   0.2894,   0.3263,   0.2948,   0.3539
198211,   0.1641,   0.2624,   0.2864,   0.3283,   0.2951,   0.3605
198212,   0.1611,   0.2607,   0.2862,   0.3229,   0.2957,   0.3665
198301,   0.1535,   0.2616,   0.2860,   0.3180,   0.2972,   0.3660
198302,   0.1472,   0.2613,   0.2824,   0.3344,   0.2963,   0.3669
198303,   0.1468,   0.2623,   0.2852,   0.3300,   0.2957,   0.3704
198304,   0.1466,   0.2636,   0.2883,   0.3434,   0.2965,   0.3718
198305,   0.1363,   0.2646,   0.2885,   0.3447,   0.2975,   0.3686
198306,   0.1412,   0.2645,   0.2858,   0.3417,   0.2964,   0.3721
198307,  -0.0284,   0.2270,   0.2787,   0.1969,   0.2900,   0.2930
198308,  -0.0752,   0.2287,   0.2830,   0.1981,   0.2900,   0.2924
198309,  -0.0250,   0.2294,   0.2860,   0.1994,   0.2893,   0.2905
198310,  -0.0020,   0.2302,   0.2860,   0.1998,   0.2909,   0.2892
198311,   0.0124,   0.2314,   0.2812,   0.2015,   0.2909,   0.2861
198312,   0.0298,   0.2312,   0.2848,   0.1995,   0.2892,   0.2871
198401,   0.0294,   0.2312,   0.2841,   0.1988,   0.2916,   0.2883
198402,   0.0200,   0.2309,   0.2798,   0.1997,   0.2890,   0.2868
198403,   0.0232,   0.2316,   0.2774,   0.2024,   0.2895,   0.2875
198404,   0.0255,   0.2325,   0.2740,   0.2016,   0.2899,   0.2877
198405,   0.0675,   0.2347,   0.2794,   0.2041,   0.2907,   0.2905
198406,   0.0675,   0.2356,   0.2801,   0.2016,   0.2917,   0.2904
198407,   0.1096,   0.2381,   0.2356,   0.2396,   0.2744,   0.3321
198408,   0.1197,   0.2396,   0.2388,   0.2405,   0.2758,   0.3363
198409,   0.1166,   0.2355,   0.2402,   0.2408,   0.2746,   0.3360
198410,   0.1204,   0.2354,   0.2421,   0.2431,   0.2759,   0.3357
198411,   0.1260,   0.2367,   0.2438,   0.2460,   0.2764,   0.3366
198412,   0.1341,   0.2382,   0.2476,   0.2458,   0.2749,   0.3359
198501,   0.1357,   0.2382,   0.2458,   0.2460,   0.2760,   0.3352
198502,   0.1339,   0.2361,   0.2439,   0.2436,   0.2764,   0.3364
198503,   0.1347,   0.2340,   0.2455,   0.2458,   0.2771,   0.3368
198504,   0.1404,   0.2344,   0.2485,   0.2474,   0.2772,   0.3357
198505,   0.1513,   0.2301,   0.2505,   0.2479,   0.2763,   0.3362
198506,   0.1568,   0.2290,   0.2524,   0.2486,   0.2773,   0.3347
198507,  -0.0352,   0.2707,   0.2012,   0.2901,   0.3032,   0.3068
198508,   0.0138,   0.2700,   0.1996,   0.2884,   0.3041,   0.3068
198509,   0.0283,   0.2694,   0.2089,   0.2899,   0.3046,   0.3068
198510,   0.0398,   0.2695,   0.2131,   0.2908,   0.3055,   0.3077
198511,   0.0758,   0.2687,   0.2058,   0.2918,   0.3054,   0.3081
198512,   0.0902,   0.2681,   0.1812,   0.2910,   0.3057,   0.3094
198601,   0.0932,   0.2682,   0.1799,   0.2911,   0.3073,   0.3107
198602,   0.0699,   0.2676,   0.1833,   0.2904,   0.3049,   0.3102
198603,   0.0544,   0.2687,   0.1695,   0.2911,   0.3036,   0.3120
198604,   0.0498,   0.2691,   0.1795,   0.2913,   0.3034,   0.3157
198605,   0.0576,   0.2692,   0.1846,   0.2933,   0.3061,   0.3169
198606,   0.0654,   0.2704,   0.1824,   0.2952,   0.3049,   0.3183
198607,  -0.0512,   0.2957,   0.2365,   0.2682,   0.2782,   0.3328
198608,  -0.0403,   0.3023,   0.2385,   0.2696,   0.2762,   0.3309
198609,  -0.0231,   0.2934,   0.2339,   0.2704,   0.2762,   0.3290
198610,  -0.0166,   0.2892,   0.2285,   0.2719,   0.2758,   0.3299
198611,  -0.0147,   0.2858,   0.2371,   0.2719,   0.2756,   0.3300
198612,  -0.0175,   0.2797,   0.2381,   0.2726,   0.2758,   0.3311
198701,  -0.0041,   0.2797,   0.2404,   0.2744,   0.2759,   0.3308
198702,   0.0004,   0.2801,   0.2314,   0.2721,   0.2756,   0.3333
198703,  -0.0056,   0.2817,   0.2314,   0.2700,   0.2765,   0.3321
198704,  -0.0074,   0.2718,   0.2360,   0.2725,   0.2775,   0.3346
198705,  -0.0154,   0.2693,   0.2366,   0.2712,   0.2775,   0.3357
198706,  -0.0112,   0.2682,   0.2419,   0.2718,   0.2773,   0.3365
198707,   0.5618,   0.2616,   0.2275,   0.1962,   0.2919,   0.3327
198708,   0.6706,   0.2582,   0.2369,   0.1989,   0.2931,   0.3322
198709,   0.7693,   0.2568,   0.2303,   0.2059,   0.2936,   0.3318
198710,   0.8261,   0.2574,   0.2323,   0.2068,   0.2938,   0.3292
198711,   1.0147,   0.2576,   0.2359,   0.2133,   0.2932,   0.3284
198712,   1.0226,   0.2563,   0.2373,   0.2024,   0.2930,   0.3257
198801,   1.0896,   0.2549,   0.2427,   0.2162,   0.2940,   0.3269
198802,   1.1674,   0.2566,   0.2275,   0.2161,   0.2928,   0.3284
198803,   1.1498,   0.2577,   0.2302,   0.2184,   0.2937,   0.3287
198804,   1.3124,   0.2563,   0.2324,   0.2175,   0.2938,   0.3283
198805,   1.2959,   0.2587,   0.2353,   0.2181,   0.2938,   0.3289
198806,   1.3435,   0.2577,   0.2342,   0.2164,   0.2945,   0.3285
198807,  -0.2543,   0.2330,   0.2286,   0.2668,   0.2944,   0.3381
198808,  -0.2280,   0.2316,   0.2109,   0.2669,   0.2942,   0.3375
198809,  -0.2039,   0.2329,   0.2106,   0.2668,   0.2942,   0.3373
198810,  -0.1659,   0.2339,   0.2148,   0.2684,   0.2954,   0.3357
198811,  -0.2048,   0.2354,   0.2158,   0.2710,   0.2946,   0.3359
198812,  -0.1475,   0.2362,   0.2165,   0.2723,   0.2947,   0.3350
198901,  -0.0977,   0.2364,   0.2200,   0.2737,   0.2951,   0.3350
198902,  -0.0928,   0.2328,   0.2108,   0.2729,   0.2956,   0.3344
198903,  -0.0629,   0.2323,   0.2178,   0.2738,   0.2962,   0.3345
198904,  -0.0707,   0.2310,   0.2279,   0.2743,   0.2974,   0.3345
198905,  -0.0719,   0.2319,   0.2307,   0.2677,   0.2978,   0.3320
198906,  -0.0739,   0.2317,   0.2368,   0.2679,   0.2978,   0.3326
198907,   0.0678,   0.2573,   0.2401,   0.3253,   0.3214,   0.3442
198908,   0.0729,   0.2579,   0.2448,   0.3276,   0.3227,   0.3456
198909,   0.0880,   0.2594,   0.2468,   0.3303,   0.3226,   0.3454
198910,   0.0971,   0.2606,   0.2513,   0.3352,   0.3231,   0.3454
198911,   0.1020,   0.2596,   0.2485,   0.3333,   0.3230,   0.3459
198912,   0.1173,   0.2614,   0.2490,   0.3288,   0.3228,   0.3451
199001,   0.1449,   0.2615,   0.2523,   0.3278,   0.3222,   0.3399
199002,   0.1316,   0.2606,   0.2515,   0.3229,   0.3207,   0.3418
199003,   0.1795,   0.2602,   0.2548,   0.3252,   0.3204,   0.3417
199004,   0.1934,   0.2632,   0.2587,   0.3247,   0.3209,   0.3437
199005,   0.1950,   0.2648,   0.2579,   0.3227,   0.3223,   0.3446
199006,   0.2148,   0.2637,   0.2628,   0.3217,   0.3234,   0.3444
199007,   0.0976,   0.2451,   0.1849,   0.2828,   0.3658,   0.3539
199008,   0.1100,   0.2486,   0.1874,   0.2824,   0.3687,   0.3541
199009,   0.1187,   0.2515,   0.2015,   0.2816,   0.3691,   0.3558
199010,   0.1263,   0.2503,   0.2095,   0.2823,   0.3659,   0.3579
199011,   0.1231,   0.2541,   0.1940,   0.2817,   0.3670,   0.3597
199012,   0.1255,   0.2528,   0.2131,   0.2808,   0.3660,   0.3569
199101,   0.1349,   0.2551,   0.2267,   0.2822,   0.3672,   0.3551
199102,   0.1280,   0.2565,   0.2347,   0.2834,   0.3685,   0.3568
199103,   0.1192,   0.2567,   0.2300,   0.2816,   0.3709,   0.3578
199104,   0.1107,   0.2578,   0.2335,   0.2817,   0.3719,   0.3588
199105,   0.1114,   0.2625,   0.2321,   0.2818,   0.3742,   0.3591
199106,   0.1128,   0.2653,   0.2318,   0.2834,   0.3740,   0.3588
199107,   0.0923,   0.2238,   0.1937,   0.3439,   0.2916,   0.4007
199108,   0.0930,   0.2246,   0.1970,   0.3438,   0.2919,   0.4038
199109,   0.0940,   0.2228,   0.1902,   0.3453,   0.2911,   0.4053
199110,   0.0931,   0.2165,   0.1752,   0.3426,   0.2905,   0.4038
199111,   0.0932,   0.2065,   0.1609,   0.3438,   0.2904,   0.4033
199112,   0.0914,   0.2140,   0.1556,   0.3478,   0.2896,   0.4078
199201,   0.0935,   0.2092,   0.1601,   0.3475,   0.2905,   0.4116
199202,   0.0817,   0.2068,   0.1554,   0.3463,   0.2907,   0.4086
199203,   0.0917,   0.2016,   0.1656,   0.3508,   0.2896,   0.4083
199204,   0.0873,   0.2134,   0.1710,   0.3480,   0.2888,   0.4078
199205,   0.1016,   0.2256,   0.1807,   0.3445,   0.2882,   0.4078
199206,   0.1076,   0.2262,   0.1814,   0.3444,   0.2874,   0.4092
199207,   0.0691,   0.1391,   0.2676,   0.2573,   0.3168,   0.3750
199208,   0.0751,   0.1531,   0.2888,   0.2571,   0.3182,   0.3739
199209,   0.0864,   0.1574,   0.2813,   0.2575,   0.3206,   0.3742
199210,   0.0975,   0.1512,   0.2787,   0.2573,   0.3196,   0.3715
199211,   0.1224,   0.1515,   0.2800,   0.2580,   0.3218,   0.3708
199212,   0.1167,   0.1447,   0.2735,   0.2594,   0.3229,   0.3719
199301,   0.1087,   0.1529,   0.2770,   0.2571,   0.3240,   0.3704
199302,   0.1169,   0.1590,   0.3237,   0.2530,   0.3203,   0.3693
199303,   0.1139,   0.1562,   0.3297,   0.2508,   0.3156,   0.3684
199304,   0.1206,   0.1605,   0.3313,   0.2518,   0.3162,   0.3664
199305,   0.1152,   0.1663,   0.3187,   0.2496,   0.3127,   0.3639
199306,   0.1122,   0.1682,   0.3099,   0.2482,   0.3137,   0.3653
199307,   0.1396,   0.3463,   0.2198,   0.2813,   0.3213,   0.3391
199308,   0.1570,   0.3458,   0.2211,   0.2804,   0.3190,   0.3352
199309,   0.0313,   0.3446,   0.2203,   0.2798,   0.3180,   0.3346
199310,   0.0950,   0.3528,   0.2210,   0.2812,   0.3181,   0.3353
199311,   0.1062,   0.3521,   0.2175,   0.2790,   0.3206,   0.3352
199312,   0.0749,   0.3669,   0.2232,   0.2805,   0.3215,   0.3376
199401,   0.0917,   0.3678,   0.2241,   0.2828,   0.3224,   0.3372
199402,   0.1242,   0.3554,   0.2261,   0.2821,   0.3203,   0.3365
199403,   0.1331,   0.3618,   0.2303,   0.2834,   0.3224,   0.3359
199404,   0.1331,   0.3604,   0.2332,   0.2838,   0.3229,   0.3356
199405,   0.1279,   0.3628,   0.2369,   0.2835,   0.3237,   0.3357
199406,   0.1348,   0.3644,   0.2375,   0.2844,   0.3239,   0.3369
199407,  -0.2388,   0.2900,   0.2619,   0.3299,   0.4029,   0.3540
199408,  -0.2390,   0.2892,   0.2588,   0.3288,   0.4031,   0.3531
199409,  -0.2487,   0.2849,   0.2600,   0.3283,   0.4046,   0.3547
199410,  -0.3224,   0.2869,   0.2619,   0.3281,   0.4063,   0.3551
199411,  -0.3991,   0.2875,   0.2667,   0.3280,   0.4075,   0.3550
199412,  -0.4414,   0.2910,   0.2673,   0.3291,   0.4081,   0.3550
199501,  -0.5630,   0.2923,   0.2706,   0.3293,   0.4074,   0.3540
199502,  -0.5514,   0.2928,   0.2713,   0.3310,   0.4087,   0.3532
199503,  -0.5601,   0.2943,   0.2737,   0.3286,   0.4090,   0.3543
199504,  -0.5779,   0.2928,   0.2739,   0.3276,   0.4083,   0.3556
199505,  -0.4958,   0.2916,   0.2724,   0.3264,   0.4098,   0.3567
199506,  -0.5251,   0.2886,   0.2722,   0.3265,   0.4111,   0.3581
199507,   0.0325,   0.4713,   0.2715,   0.3637,   0.3897,   0.4445
199508,   0.0303,   0.4769,   0.2748,   0.3645,   0.3898,   0.4409
199509,   0.0233,   0.4567,   0.2694,   0.3658,   0.3899,   0.4445
199510,   0.0236,   0.4964,   0.2748,   0.3659,   0.3915,   0.4446
199511,   0.0427,   0.4921,   0.2981,   0.3664,   0.3935,   0.4435
199512,   0.0426,   0.5428,   0.2864,   0.3678,   0.3916,   0.4445
199601,   0.0334,   0.5733,   0.2801,   0.3680,   0.3877,   0.4427
199602,  -0.0084,   0.4969,   0.2342,   0.3654,   0.3886,   0.4443
199603,  -0.0041,   0.5220,   0.2370,   0.3658,   0.3893,   0.4475
199604,  -0.0075,   0.5516,   0.2472,   0.3678,   0.3847,   0.4501
199605,  -0.0201,   0.5679,   0.2449,   0.3676,   0.3858,   0.4506
199606,  -0.0182,   0.6015,   0.2458,   0.3690,   0.3900,   0.4507
199607,   0.0548,   0.2870,   1.6364,   0.4915,   0.4438,   0.3578
199608,   0.0811,   0.2879,   1.7555,   0.4943,   0.4438,   0.3612
199609,   0.0854,   0.2891,   1.9424,   0.4909,   0.4437,   0.3615
199610,   0.1060,   0.2907,   2.0859,   0.4906,   0.4410,   0.3650
199611,   0.1397,   0.2935,   2.0266,   0.4868,   0.4392,   0.3663
199612,   0.1436,   0.2936,   2.1962,   0.4892,   0.4395,   0.3703
199701,   0.1468,   0.2934,   2.0172,   0.4906,   0.4406,   0.3711
199702,   0.1323,   0.2913,   2.0634,   0.4876,   0.4390,   0.3731
199703,   0.1374,   0.2901,   2.0971,   0.4891,   0.4411,   0.3721
199704,   0.1585,   0.2951,   1.7745,   0.4836,   0.4360,   0.3717
199705,   0.1753,   0.2975,   1.4628,   0.4844,   0.4372,   0.3750
199706,   0.1681,   0.2954,   1.1518,   0.4858,   0.4385,   0.3746
199707,   0.0075,   0.3231,   0.3096,   0.4279,   0.4660,   0.3775
199708,  -0.1746,   0.3256,   0.3080,   0.4256,   0.4690,   0.3802
199709,  -0.1555,   0.3302,   0.3067,   0.4244,   0.4750,   0.3800
199710,  -0.2381,   0.3367,   0.2823,   0.4244,   0.4696,   0.3773
199711,  -0.2543,   0.3393,   0.2906,   0.4261,   0.4793,   0.3766
199712,  -0.2003,   0.3239,   0.2961,   0.4304,   0.4788,   0.3791
199801,  -0.1279,   0.3280,   0.3053,   0.4294,   0.4746,   0.3763
199802,  -0.1649,   0.3275,   0.3150,   0.4289,   0.4729,   0.3795
199803,  -0.2238,   0.3203,   0.3205,   0.4269,   0.4687,   0.3790
199804,  -0.2364,   0.3135,   0.3383,   0.4278,   0.4679,   0.3774
199805,  -0.3777,   0.3104,   0.3352,   0.4222,   0.4651,   0.3769
199806,  -0.2863,   0.3110,   0.3285,   0.4251,   0.4614,   0.3781
199807,   0.1939,   0.3845,   0.1637,   0.8339,   0.4027,   0.4037
199808,   0.1808,   0.4379,   0.1597,   0.8310,   0.4030,   0.4071
199809,   0.3037,   0.4515,   0.1684,   0.7358,   0.4049,   0.4136
199810,   0.3640,   0.4360,   0.1632,   0.7848,   0.4010,   0.4216
199811,   0.3416,   0.4789,   0.1598,   0.8308,   0.4033,   0.4173
199812,   0.2736,   0.4832,   0.1429,   0.8328,   0.4038,   0.4190
199901,   0.2535,   0.5217,   0.1424,   0.9014,   0.4024,   0.4205
199902,  -0.0236,   0.5315,   0.1002,   0.8829,   0.4014,   0.4250
199903,   0.0191,   0.5466,   0.0976,   0.8451,   0.4010,   0.4192
199904,  -0.1527,   0.5522,   0.0741,   0.7887,   0.3983,   0.4128
199905,  -0.1850,   0.2606,   0.0632,   0.8170,   0.3991,   0.4054
199906,  -0.0410,   0.2610,   0.0716,   0.9131,   0.3996,   0.4089
199907,  -0.0372,   0.2948,   0.0154,   0.4055,   0.4405,   0.3472
199908,  -0.0282,   0.2975,   0.1141,   0.4016,   0.4395,   0.3500
199909,  -0.0278,   0.2980,   0.1158,   0.4020,   0.4403,   0.3495
199910,  -0.0630,   0.3060,   0.1142,   0.4025,   0.4391,   0.3444
199911,  -0.0820,   0.2986,   0.1100,   0.3969,   0.4376,   0.3413
199912,  -0.1481,   0.2942,   0.0403,   0.4004,   0.4364,   0.3354
200001,  -0.2093,   0.2886,   0.0295,   0.3931,   0.4298,   0.3307
200002,  -0.2692,   0.2860,   0.0818,   0.3845,   0.4327,   0.3126
200003,  -0.4071,   0.2401,   0.0420,   0.3543,   0.4279,   0.2948
200004,  -0.3684,   0.2706,   0.0776,   0.3641,   0.4259,   0.3226
200005,  -0.1890,   0.2815,   0.1387,   0.3705,   0.4298,   0.3215
200006,  -0.1283,   0.2818,   0.0945,   0.3782,   0.4321,   0.3225
200007,   1.7799,   0.3125,  -0.0087,   0.4420,   0.4374,   0.1423
200008,   2.0061,   0.3175,   0.0383,   0.4375,   0.4350,   0.1307
200009,   1.6814,   0.3146,   0.0324,   0.4252,   0.4324,   0.1533
200010,   1.4115,   0.3168,   0.0647,   0.4189,   0.4357,   0.1433
200011,  -0.6040,   0.3179,   0.1066,   0.4284,   0.4425,   0.1335
200012,  -0.3658,   0.3244,   0.1700,   0.4432,   0.4501,   0.1443
200101,  -0.2523,   0.3245,   0.2132,   0.4419,   0.4486,   0.1529
200102,  -0.3709,   0.3273,   0.1846,   0.4356,   0.4439,   0.1252
200103,  -0.3076,   0.3337,   0.2137,   0.4413,   0.4486,   0.1499
200104,  -0.1864,   0.3329,   0.2262,   0.4447,   0.4479,   0.1418
200105,  -0.2383,   0.3391,   0.2306,   0.4363,   0.4451,   0.3247
200106,  -0.2435,   0.3382,   0.2210,   0.4368,   0.4449,   0.3271
200107,   0.0664,   0.2775,   0.0904,   0.4584,   0.3835,   0.3418
200108,   0.1027,   0.2852,   0.1153,   0.4599,   0.3873,   0.3471
200109,   0.1296,   0.2884,   0.1251,   0.4696,   0.3902,   0.3496
200110,   0.1542,   0.2906,   0.1346,   0.4783,   0.3856,   0.3589
200111,   0.1427,   0.2934,   0.1227,   0.4774,   0.3938,   0.3531
200112,   0.1327,   0.2891,   0.1230,   0.4736,   0.3980,   0.3481
200201,   0.1307,   0.2872,   0.1269,   0.4729,   0.3974,   0.3494
200202,   0.1378,   0.2899,   0.1392,   0.4803,   0.4132,   0.3569
200203,   0.1524,   0.2942,   0.1628,   0.4806,   0.4193,   0.3617
200204,   0.1529,   0.2923,   0.1700,   0.4794,   0.4169,   0.3593
200205,   0.1666,   0.2970,   0.1919,   0.4842,   0.4146,   0.3618
200206,   0.1807,   0.2994,   0.2016,   0.4856,   0.4126,   0.3644
200207,   0.0213,   0.3292,   0.1984,   0.3549,   0.5344,   0.4203
200208,   0.0400,   0.3352,   0.2022,   0.3609,   0.5414,   0.4203
200209,   0.0495,   0.3394,   0.2069,   0.3655,   0.5401,   0.4192
200210,   0.0720,   0.3423,   0.2098,   0.3766,   0.5591,   0.4213
200211,   0.0470,   0.3333,   0.2217,   0.3732,   0.5413,   0.4157
200212,   0.0149,   0.3274,   0.2090,   0.3594,   0.5414,   0.4163
200301,   0.0413,   0.3385,   0.2190,   0.3712,   0.5593,   0.4231
200302,   0.0451,   0.3412,   0.2182,   0.3688,   0.5579,   0.4249
200303,   0.0458,   0.3441,   0.2145,   0.3696,   0.5537,   0.4241
200304,   0.0434,   0.3475,   0.2141,   0.3779,   0.5627,   0.4271
200305,   0.0335,   0.3562,   0.2072,   0.3719,   0.5469,   0.4220
200306,   0.0097,   0.3433,   0.1921,   0.3669,   0.5451,   0.4224
200307,   1.6038,   0.3568,   0.2886,   0.3661,   0.4788,   0.4074
200308,   1.7504,   0.3482,   0.2839,   0.3478,   0.4686,   0.4013
200309,   1.5917,   0.3416,   0.2876,   0.3478,   0.4668,   0.3987
200310,   1.7354,   0.3442,   0.2935,   0.3373,   0.4709,   0.4024
200311,   1.6855,   0.3455,   0.2943,   0.3241,   0.4620,   0.3996
200312,   1.6608,   0.3453,   0.2999,   0.3254,   0.4604,   0.4039
200401,   1.6189,   0.3452,   0.2963,   0.3267,   0.4545,   0.4005
200402,   1.4096,   0.3403,   0.2900,   0.3194,   0.4515,   0.3998
200403,   1.4395,   0.3363,   0.2880,   0.3272,   0.4596,   0.4004
200404,   1.5440,   0.3406,   0.2956,   0.3237,   0.4639,   0.4006
200405,   2.2921,   0.3460,   0.3025,   0.3258,   0.4774,   0.4041
200406,   2.1009,   0.3439,   0.2974,   0.3156,   0.4770,   0.4018
200407,  -0.1192,   0.2457,   0.2504,   0.3111,   0.3784,   0.3200
200408,  -0.0860,   0.2523,   0.2608,   0.3174,   0.3773,   0.3221
200409,  -0.0172,   0.2537,   0.2637,   0.3221,   0.3793,   0.3224
200410,  -0.0149,   0.2538,   0.2416,   0.3154,   0.3770,   0.3213
200411,  -0.0279,   0.2529,   0.2413,   0.3102,   0.3751,   0.3219
200412,  -0.0475,   0.2522,   0.2490,   0.3088,   0.3742,   0.3228
200501,  -0.0686,   0.2522,   0.2494,   0.3103,   0.3749,   0.3234
200502,  -0.0334,   0.2535,   0.2501,   0.3135,   0.3766,   0.3262
200503,  -0.0301,   0.2543,   0.2553,   0.3133,   0.3762,   0.3268
200504,  -0.0171,   0.2579,   0.2645,   0.3135,   0.3768,   0.3279
200505,  -0.0094,   0.2604,   0.2610,   0.3182,   0.3770,   0.3261
